frozenset({'whole milk', 'other vegetables', 'shopping bags'}),	0.007625826131164209
frozenset({'root vegetables', 'other vegetables', 'frozen vegetables'}),	0.006100660904931368
frozenset({'root vegetables', 'other vegetables', 'chicken'}),	0.0056939501779359435
frozenset({'root vegetables', 'other vegetables', 'newspapers'}),	0.005998983223182512
frozenset({'whole milk', 'root vegetables', 'brown bread'}),	0.0056939501779359435
frozenset({'whole milk', 'pip fruit', 'whipped/sour cream'}),	0.005998983223182512
frozenset({'whole milk', 'root vegetables', 'pastry'}),	0.0056939501779359435
frozenset({'other vegetables', 'yogurt', 'brown bread'}),	0.005185561769191663
frozenset({'whole milk', 'rolls/buns', 'frozen vegetables'}),	0.005083884087442806
frozenset({'rolls/buns', 'other vegetables', 'tropical fruit'}),	0.007829181494661922
frozenset({'whole milk', 'rolls/buns', 'beef'}),	0.00681240467717336
frozenset({'pastry', 'other vegetables', 'tropical fruit'}),	0.005083884087442806
frozenset({'root vegetables', 'tropical fruit', 'yogurt'}),	0.00813421453990849
frozenset({'root vegetables', 'other vegetables', 'yogurt'}),	0.012913065582104729
frozenset({'whole milk', 'root vegetables', 'sausage'}),	0.007727503812913066
frozenset({'whole milk', 'napkins', 'other vegetables'}),	0.00681240467717336
frozenset({'whole milk', 'other vegetables', 'frozen vegetables'}),	0.009659379766141332
frozenset({'whole milk', 'other vegetables', 'pastry'}),	0.010574478901881037
frozenset({'other vegetables', 'rolls/buns', 'domestic eggs'}),	0.005897305541433655
frozenset({'bottled water', 'yogurt', 'soda'}),	0.007422470767666497
frozenset({'yogurt', 'tropical fruit', 'curd'}),	0.0052872394509405184
frozenset({'pip fruit', 'other vegetables', 'rolls/buns'}),	0.005083884087442806
frozenset({'whole milk', 'other vegetables', 'brown bread'}),	0.009354346720894764
frozenset({'root vegetables', 'other vegetables', 'shopping bags'}),	0.0066090493136756485
frozenset({'whole milk', 'pip fruit', 'citrus fruit'}),	0.005185561769191663
frozenset({'whole milk', 'other vegetables', 'hamburger meat'}),	0.00630401626842908
frozenset({'whole milk', 'soda', 'sausage'}),	0.006710726995424504
frozenset({'other vegetables', 'yogurt', 'soda'}),	0.008337569903406202
frozenset({'bottled water', 'tropical fruit', 'soda'}),	0.005185561769191663
frozenset({'other vegetables', 'yogurt', 'margarine'}),	0.0056939501779359435
frozenset({'whole milk', 'frankfurter', 'rolls/buns'}),	0.005998983223182512
frozenset({'tropical fruit', 'yogurt', 'soda'}),	0.0066090493136756485
frozenset({'bottled water', 'fruit/vegetable juice', 'soda'}),	0.005185561769191663
frozenset({'whole milk', 'rolls/buns', 'whipped/sour cream'}),	0.007829181494661922
frozenset({'whole milk', 'pip fruit', 'root vegetables'}),	0.008947635993899338
